X,Y,objectid,id,pavadinimas,gatve,kryptis,atsakingas,savivaldybe,peronas,paviljonas,paviljono_piklausomybe,paviljono_tipas,suolas,siuksliu_deze,svieslente,transporto_balsas,GlobalID
581776.9375,6060493.0001,115,0512,Švitrigailos st.,Naugarduko g.,Link Vilkpėdės,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,8617bbd7-1a2b-4ec9-adb2-f833d4940022
581659.3125,6060399.5001,116,0513,Vytenio st.,Naugarduko g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,ca763241-6b01-4136-8bf1-54b791671f13
581420.9375,6060220.0001,117,0514,Vytenio st.,Naugarduko g.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,dingęs,8b7ac09b-55d6-47bf-89ef-c455e470e971
580988.75,6060311.0001,118,0515,Statybininkų st.,Žemaitės g.,iš stoties,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,reikia perkelti,nėra,yra - veikia,6b0383fe-7f44-4af8-ac66-08b3aafa9b1a
581259.2375,6060064.747,119,0516,Naugarduko st.,Naugarduko g,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,dingęs,1a96ba26-6ad9-4dda-a35f-384072ac744a
581351.8125,6060060.5001,120,0517,Naujamiestis,Kauno g.,iš stoties,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,88464790-95ef-42c6-a80a-4ba4a9f1a816
581441.5625,6060069.0001,121,0518,Naujamiestis,Kauno g.,link stoties ,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,f2497741-f16a-4b48-a1a5-e43a46be5ea3
581818.0438,6060223.8814,122,0519,Vienaragių st.,Kauno g.,iš stoties,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,nėra,cc363eb4-1c0e-45aa-ae5d-81ae0ebef34f
581870.25,6060314.5001,123,0520,Vienaragių st.,Švitrigailos g,link Basanavičiaus g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,projektuojama,dingęs,afc7bdfa-bf80-4e54-842e-c5d686b88deb
581941.0979,6060237.5584,124,0521,Vienaragių st.,Kauno g.,į stotį,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,yra,dingęs,a4e9cfff-7536-4081-8b80-ee1f7615fc01
581888.25,6060146.0001,125,0522a,Vienaragių st.,Švitrigailos g.,į Oro uostą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,yra,dingęs,5ff473c1-0f38-41ad-955e-f2419c6ff982
581515.3312,6059812.3814,126,0523,Lelija,Panerių g.,link Vilkpedės,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,nėra,0ae14f72-8860-4967-bacc-933786bf0e08
581282.0667,6059726.6459,127,0525,Smolensko st.,Panerių g.,iš stoties,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,nėra,0ee5efa1-0240-4fa2-a7e7-73dde2b0177a
581222.625,6059692.5001,128,0526,Smolensko st.,Panerių g.,į stotį,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,nėra,3b1a601b-7fb5-41bd-af28-bd5e55d82ff6
580832.8844,6059635.3407,129,0527,Burbiškės,Naugarduko g.,link centro ,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,056bf926-8fd9-4218-82a3-b0803c551975
582473.75,6069644.0001,130,2123,Vaikų ligoninė,Santariškių g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,084375e9-2d47-49e2-a725-307fdf5262a2
585054.9344,6060629.7782,131,1205,Vilnelės st.,Subačiaus g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,yra - veikia,0eb06580-23f6-4ea0-897d-e4d19d5c16da
581734.0625,6059983.0001,132,0531,Amatų,Vytenio g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,yra - veikia,b63f815c-6b5d-4e48-8fa7-e710f39416a3
581163.6851,6060000.3165,133,0535,Skroblų st.,Naugarduko g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,reikia perkelti,nėra,dingęs,14ff1ed9-5b4c-49b6-a992-c34a6788ca6a
580744.75,6060547.0001,134,0601,Žemaitės st.,Žemaitės g.,į stotį,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,yra - veikia,1baa6e54-ea7c-4d5c-9737-5179513fb9de
580427.8884,6060376.0888,135,0603,Savanorių prospektas,Savanorių pr.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,yra,reikia perkelti,yra,yra - veikia,ebefe849-96dc-4a46-b76c-51a01cbd6cc3
580106.3733,6060081.6934,136,0606,Gerosios Vilties st.,Savanorių pr.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,reikia perkelti,yra,nėra,21814e28-4c28-4ef0-a41e-c5e838e55787
580086.625,6060034.5001,137,0607,Gerosios Vilties st.,Savanorių pr.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,yra (epaper),yra - veikia,2a5daee5-b33b-4563-96f1-204a8177a920
579710.3325,6059913.4051,138,0608,Eigulių st.,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,yra,projektuojama,nėra,b81fc883-db78-4848-a22c-ddc58af10dcd
579942.5,6060299.5001,139,0609,Vingio parkas,Geležinio vilko g.,link Tūkstantmečio g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,projektuojama,nėra,e549064a-6962-4fa7-a277-a4b6fe604d29
580105.125,6060442.0001,140,0610,Vingio parkas,Geležinio vilko g.,link tunelio,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,projektuojama,dingęs,11279c77-1c09-45dc-9d36-5c6f4f6f0163
580344.25,6060760.5001,141,0611,Vinco Pietario st.,Geležinio vilko g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,yra - veikia,346b47e7-79dc-4466-9597-9c5c76d4b827
581102.7022,6060149.4346,142,0612,Statybininkų st.,Žemaitės g.,į stotį ,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,reikia perkelti,nėra,yra - veikia,66a164d2-e4b9-4091-a1e0-2eeb3235c9ea
581841.375,6063892.0001,143,0701,Linkmenų st.,Žalgirio g.,link G.Vilko g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,projektuojama (epaper),dingęs,22142858-01e8-4bac-adb8-d2b56056b134
581976.875,6063869.5001,144,0702,Linkmenų st.,Žalgirio g.,link Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,d4e4c60a-bb78-4c12-8dca-ba97d7d6ccde
582664.0183,6063300.2118,145,0703,Kalvarijų turgus,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,nėra,reikia perkelti,yra,yra - veikia,22cf58b0-cea5-4722-9873-b70f1288e618
582698.4092,6063398.5001,146,0704,Kalvarijų turgus,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,yra,dingęs,b9c269c6-7323-41f7-8e18-2d844463aa0c
581867.5625,6062426.5001,147,0223,Vašingtono aikštė,Lukiškių g.,link Gynėjų g,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,5bfc5d87-ea16-494c-84b8-468dc9c105de
582848.25,6060162.5001,148,0530b,Stotis,Geležinkelio g,iš stoties,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,yra,yra,yra,yra - veikia,6eb3ff53-bbdc-4533-a0c9-9eb0642a73a7
580513.184109348,6060428.18174258,149,0602a,Savanorių prospektas,Savanorių pr.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,yra,reikia perkelti,yra,yra - veikia,00970dfa-58c3-4878-84f8-c1e691751f94
591126.881450672,6062201.87268106,150,2349,Genių st.,Parko g.,link žiedo,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,yra,reikia perkelti,nėra,nėra,286dad49-50ab-45cd-8496-5119db1c6303
570484.9041,6059898.0285,151,4102,Kunigiškių st.,Kovo 11-osios g.,į Grigiškes,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,yra - veikia,f28fac5b-49fb-4848-80c0-53a67885ffa9
586683.7,6073026.4784,152,2263,Balsiai,Žaliųjų ežerų g.,į centrą ,SĮSP,Vilniaus miesto,yra,nėra,,,yra,yra,nėra,nėra,47c957ea-a651-4b61-a0bf-d1b3e686ca39
584143.8558,6058276.1157,153,4001,Žirnių st.,Minsko pl.,iš stoties,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Stiklinis,yra,yra,nėra,dingęs,547ed714-f70b-45e0-80b9-75e740d6e828
571001.0,6059653.0001,154,4104,Salos,Kovo 11-osios g.,į Grigiškes,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,39844e44-251f-4e09-8959-cc54da375a38
587800.6479,6060259.2939,155,1409,Pavilnys,Džiaugsmo g.,į stotį,SĮSP,Vilniaus miesto,nėra,nėra,, ,yra,reikia perkelti,nėra,nėra,e7173870-024d-4aab-9316-15f9ef684797
588034.787066709,6058901.17747615,156,1427,Šumsko kryptis,Gurių sodų g.,galinė st.,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux, ,nėra,yra,nėra,nėra,e051bea7-d2b7-44fc-b2be-0c8b55715be2
591953.25,6061940.3651,157,2355,Parko st.,Parko g.,link žiedo,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,yra,nėra,yra - veikia,a22b886c-b904-4799-a3fd-4b37e2546983
582416.125,6069257.0001,158,2122,Santariškės,Santariškių g.,iš centro,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,nėra,af3fdeb0-69a4-4844-bce5-c25f90439cb5
587694.25,6059915.5001,159,1407,Grūdų st.,Džiaugsmo g.,į stotį,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,, ,yra,yra,nėra,nėra,8afeec91-dd6c-4622-9c8c-6fcc6909729b
580198.5592,6065212.4418,160,1933,Musninkų st.,Šeškinės g.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,, ,yra,reikia perkelti,nėra,nėra,b07cf656-9dd4-4d1a-9428-3893b777d568
573315.1167,6056271.1168,161,2916,Šešėlių st.,Žarijų g.,link Lentvario g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,7ce6b050-1d77-4085-978f-21170e8d9acd
570271.2167,6060042.9022,162,4105,Grigiškių poliklinika,Mokyklos g.,iš miesto,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,nėra,2ed72f24-7a15-46a3-84d7-d10a587bbf8d
586585.125,6059393.046,163,1402,Guriai,Tolimoji g.,iš stoties,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,nėra,c725ec08-fbe5-40f6-b492-8b3b80d141d9
581789.875,6063342.0001,164,0115,Šnipiškės,Linkmenų g.,link Žalgirio,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,reikia perkelti,nėra,yra - veikia,62f01096-014f-4bd8-bcda-c6f570fded5c
590147.3233,6063106.9893,165,2324,Alberto Kojelavičiaus st.,Šiaurės g.,iš N.Vilnios,SĮSP,Vilniaus miesto,reikalingas remontas,nėra, , ,yra,yra,nėra,nėra,f52761df-7159-4811-92eb-bdd28eab8a42
580684.5,6055259.0001,166,2702,Eišiškių sodai,Eišiškių plentas,iš stoties,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,cb23f0b0-4f71-4b68-82af-c7575f5ea9bc
580943.8867,6056035.5184,167,2628,Dilgynė,Eišiškių plentas,į miestą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,nėra,nėra,nėra,ab6294f9-e2b3-4244-892e-4788d30dbe1b
581761.25,6069711.0001,168,2109,Jono Kairiūkščio st.,J.Kairiūkščio g.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,nėra,nėra,898f0bf2-4e77-450f-b080-cc30d661cd4a
585277.375,6060575.5001,169,1206,Markučiai,Pavilnio g.,galinė st.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,yra - veikia,5dfb7362-cec3-4752-acfb-492e6031ad54
586087.9633,6072053.5951,170,2213,Verkių Riešė,Žaliųjų ežerų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,5e623178-6230-4810-bfdd-64233468ad4a
582442.8125,6056242.0001,171,2649,Paštas,Rodūnios kelias,į miestą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,f31a4069-62f4-4996-9cae-004ae5fcf9a6
589765.73,6064042.1589,172,2330,Kalno st.,Kalno g.,link N. Vilnios,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,nėra,aa098cdd-798c-4f4e-9960-2b53f1091c2c
575997.0,6056397.5001,173,2905,Lentvario,Galvės g.,link A.Panerių,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti (seno tipo),nėra,nėra,2718c5b6-a97a-410c-891b-eaebb9b34c7b
587314.35,6059779.6168,174,1405,Garsioji st.,Tolimoji g.,į stotį,SĮSP,Vilniaus miesto,reikalingas remontas,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,10a34306-51fe-49fc-b3c8-0935beb5c4f4
580329.25,6054636.0001,175,2704,Ąžuolijai,Eišiškių plentas,į stotį,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,63f30c2f-4fa9-4255-81c1-fdb90bdfa6cf
584314.0625,6059670.5001,176,1309,Dunojaus st.,Ribiškių Didžioji g.,iš stoties,SĮSP,Vilniaus miesto,yra,yra,SĮSP,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,yra,nėra,dingęs,9f3cc752-5b92-4cdc-b958-22c71276e1ce
582721.19,6063721.3468,177,0705,Žalgirio st.,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,yra,dingęs,2aabb702-164a-436a-ac53-792d8dcc6636
582690.5383,6063814.5984,178,0706,Žalgirio st.,Žalgirio g.,link Linkmenų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,0f8c4a84-4926-4f50-9bd4-cc19fdbd6bb1
582801.285,6064190.0734,179,0707,Giedraičių st.,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,nėra,yra,yra,dingęs,194fbc27-8fc0-41e5-84de-ccab99f7c327
582878.475176399,6064652.54256305,180,0708,Tauragnų st.,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,nėra,bec8816c-bf92-4196-be4f-a9c1a722f300
582900.555,6064992.3651,181,0709,Pramogų arena,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,yra,yra - veikia,a52b8e9c-73b9-4d81-9796-a5fb0ea7e169
582408.4871,6064821.5835,182,0710,Licėjus,Ozo g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,nėra,reikia perkelti,yra,dingęs,1223a9a6-ff9f-4489-bab6-dc481a626e26
582638.25,6063796.5001,183,0711,Žalgirio st.,Žalgirio g.,link Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,yra - veikia,46758325-7ef0-4c00-8749-15258b620dfc
582704.7075,6065873.1934,184,0801,Jono Kazlausko st.,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,yra - veikia,a3883714-30de-489f-b9b0-814f168afac2
582919.7275,6065184.2701,185,0802,Pramogų arena,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,yra - veikia,3ebe44e3-da2d-4e60-b2e6-67df544e0e55
582913.4675,6064755.2118,186,0803,Tauragnų st.,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,yra,yra - veikia,ab28b803-571d-4d77-b304-63a5addb95f4
582982.9366,6065049.2817,187,0804,Pramogų arena,Kareivių g.,link Žirmūnų ,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,yra,dingęs,99bd43b4-774b-4e4c-9b12-0d0f51821b66
583082.1875,6065113.0001,188,0805,Pramogų arena,Kareivių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,dingęs,f870ebad-6925-4842-83e7-ed98ed61bfb3
583480.756839966,6065321.27963823,189,0806,Verkių st.,Kareivių g.,link Žirmūnų,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,dingęs,15043cd8-464e-4bb7-a3c9-bd677aa58426
583345.375,6065266.5001,190,0807,Verkių st.,Kareivių g.,link Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,38d8f96b-a7cb-4aa0-ba73-63116af6dd1e
583855.625,6065612.5001,191,0808,Kareivių st.,Kareivių g.,link Verkių g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,dingęs,f0e2d0fe-4092-4430-b0ac-68c9f6182d7e
584003.1344,6065469.4126,192,0810,Kareivių st.,Žirmūnų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,yra,dingęs,29f4f003-bb43-4cec-a5e7-ccb431e1d5f8
583984.701,6065554.5584,193,0811,Kareivių st.,Žirmūnų g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux, ,nėra,reikia perkelti,nėra,nėra,4a78f264-54cc-4c35-8393-985837ab17a9
583956.9729,6065694.1772,194,0812,Kareivių st.,Kareivių g.,link Valakupių,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,nėra,4b027827-cabb-45dd-b893-b48cf51f8e91
583534.0625,6065859.0001,195,0813,Autobusų parkas,Verkių g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,nėra,nėra,115554f9-f7f4-4d78-9aa4-f8f3d8504eb3
583793.25,6065835.5001,196,0814,Žirmūnų seniūnija,Žirmūnų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,yra,dingęs,6e1f5b1c-e8a7-4fa1-b657-c3b3a1504378
583743.125,6065885.0001,197,0815,Žirmūnų seniūnija,Žirmūnų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,yra,yra,nėra,yra - veikia,9997bf39-e5e8-490c-ad81-ae02fb306a3a
583528.0,6066350.0001,198,0817,Šaltinėlio st.,Žirmūnų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,nėra,yra - veikia,52e3efec-128a-4387-bfe2-3c3632c6b621
584211.375,6066027.5001,199,0819,Valakampių tiltas,Kareivių g.,į Žirmūnus,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,9c6ca3e8-68db-4550-8568-e8d149756fc2
584290.125,6066088.0001,200,0820,Valakampių tiltas,Kareivių g.,į Antakalni,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,nėra,599ed376-0e45-4e80-8bcb-b4ccf95c7c8c
584111.8958,6065254.8251,201,0821,Žirmūnai,Žirmūnų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,yra,nėra,yra - veikia,7d70b193-6486-4e94-9fa3-1ba3ce76445b
584085.2146,6065178.5001,202,0822,Žirmūnai,Žirmūnų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,yra - veikia,30a40f18-bf2c-4fd6-8015-6fd188831930
583467.0,6065442.5001,203,0823,Verkių st.,Verkių g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Stiklinis,yra,yra,nėra,dingęs,f5bf7ddf-ced5-4ff0-a9f7-20c2839f2809
582298.4375,6065083.0001,204,0827,Ozo žiedas,Ozo g.,galinė st.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,9a46e36f-fb52-4f1e-a59a-cb58d3e552c8
584099.7375,6064718.5001,205,0901,Šiaurės miestelis,Žirmūnų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,yra,reikia perkelti,nėra,dingęs,a166611a-9dd0-4229-9e36-2d7424402f4e
584068.725,6064608.2647,206,0902,Šiaurės miestelis,Žirmūnų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,dingęs,96987e9a-cae8-4b0a-ac26-88bd493a2b4c
584076.875,6063868.0001,207,0903,Minties st.,Žirmūnų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,yra,yra,nėra,f417fb44-b930-492c-a694-6be305b9d493
584053.1875,6063805.5001,208,0904,Minties st.,Žirmūnų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,yra,nėra,8d0332bb-52ef-4738-8d35-b85a5ec60ec5
583880.0,6063202.0001,209,0905,Tuskulėnų rimties parkas,Žirmūnų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,yra,reikia perkelti,yra,yra - veikia,d6704be3-66b1-4891-aeb4-8bbe5ff2ab84
583818.125,6063127.5001,210,0906,Tuskulėnų rimties parkas,Žirmūnų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,yra,yra - veikia,e16302a8-3532-4ec4-8b07-741e4519fa4b
583129.3125,6062824.5001,211,0907,Rinktinės st.,Šeimyniškių g.,link Rinktinės g.,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,dingęs,c5685253-4703-4718-a5a7-5bdf9906bc08
583554.25,6062910.0001,212,0908,Šeimyniškių st.,Šeimyniškių g.,link Rinktinės g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,yra - veikia,44797785-5089-4396-8660-e3964f22b63d
583607.2775,6063061.2301,213,0909,Tuskulėnai,Tuskulėnų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,yra - veikia,b5098d18-70ee-4756-adb2-b598add2e70f
583577.9813,6063140.8176,214,0910,Tuskulėnai,Tuskulėnų g.,link Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,dingęs,6da79fb8-df81-42df-89c9-cd4763af5944
583333.7637,6063397.2301,215,0911,Mikalojaus Katkaus st.,Tuskulėnų g.,link Žirmūnų tilto,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,yra - veikia,4a522c3c-4ae1-4072-836d-14c4b5f04d37
583307.2175,6063476.4289,216,0912,Mikalojaus Katkaus st.,Tuskulėnų g.,link Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,nėra,74990ee7-0177-40be-a28c-b3f6c52f850f
583071.3561,6063712.1728,217,0913,Trimitų st.,Tuskulėnų g.,link Žirmūnų tilto,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,yra - veikia,38c651cd-b25b-47c6-9a7f-77a07998ea9b
582758.9008,6063843.6534,218,0914,Broniaus Laurinavičiaus skveras,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,yra,yra - veikia,26296aa5-ada7-47c7-9eeb-cff5eb425379
582772.3592,6063867.3868,219,0915,Žalgirio st.,Verkių g.,link Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,nėra,yra,nėra,yra - veikia,b22f4b0f-a734-448b-92f7-f7eaf026db6a
582843.8667,6064275.0001,220,0916,Giedraičių st.,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,yra,yra - veikia,a4c31cd4-9264-41b6-9de3-1115326549d1
583221.9658,6063821.4051,221,0917,Apkasų st.,Minties g.,link Apkasų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,yra,yra,nėra,dingęs,a2f85780-b3e2-42b2-84b0-5688a9854f9c
583308.125,6063833.0001,222,0918,Apkasų st.,Minties g.,link šilo tilto,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,dingęs,7c94b028-74f8-4a2e-8262-53cd170026b1
583709.0283,6063961.6934,223,0919,Minties st.,Minties g.,link Apkasų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,nėra,yra - veikia,ddf783dc-4db2-460c-a6a7-716f47c17323
583751.7742,6063963.4418,224,0920,Minties st.,Minties g.,link Šilo tilto,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,nėra,dingęs,4e77934a-1170-4ef7-84bd-e08343615a48
583925.0,6064593.0001,225,0921,Povilo Lukšio st.,Lukšio g.,link Žirmūnų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,780ef621-3bb2-4f77-b90a-2e9345fb58b0
584020.6771,6064671.6168,226,0922,Šiaurės miestelis,Lukšio g.,Link Verkių g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,c5648b4e-ea89-4e58-8cf8-33505c8d7fbe
